1	11	18	0.00	0	0	pbvshspwfowduvlscbnlfzghncoeosmugdzjwiyv	vkrzfnzyhrxnekbezvkjiyf	gehjljfduryaqdlraaqeyek	dawljthebgdofsswrjnkpit	gffhoitlcmzovxndyuqrnfd	yghfxexbgraeoeycjexfgnn	kndrkciuzvnodvghommiidm	ndfarpcfefqagrmjhyyeoyy	erxhzdfninwtzsobmfzaxbb	wfaohbtpncabuagvncrmaih	kazrpewfxpxdsixqacfcrod
1	12	76	0.00	0	0	qqykozzjnlwppbgcfhststktkatqolurhujxueesuaetymvv	rfbdeefjuleeannkyrtalou	puzehtfleafzolrhfmktesm	svolooavuuielcxehmvtygq	slawjnhsfgsfbqyzqvpewuq	xnupftpcchkmpilmwnuwxbb	zpdywjkmbmgwydaxxxybajy	soerodcvjobntvyxxumewim	mxdrmclzghrdqypwfzdvxvv	xyhtusmveuvichanwhgagtj	cecddyomwbrjpgcpxcipcgv
1	13	57	0.00	0	0	gbwmkqvobzyvkemilougrgnhu	oykyfphuceycoikjptcibdb	dlidvnoatpbpvmigmkjszqq	sqxrkfvqgprybznvxanezwa	fmtooqisrblbewhbrzmfjss	bfxlruapzteemmorlmerixc	ctlmtjchrinbxqgcuirysnj	lfpbtgdgvulheqtvbcpminz	jrqatwkivfzxpcwgunsseek	frvgnvyyvqzwejubzmntdmg	rjalfiezjrxngxlaakcacfl
1	14	54	0.00	0	0	alzdaeffnbawmwqrurcofxffvheuysszmytxbbwpgayjia	vatbcfudngfxkwgsztjdljx	veloythaorjorqtfmxqbejd	ertkduezeczbupqidpsmfoe	ghwbqelfjcvbfjjbughpapb	tifqffwbqobbprepgutrjzz	sotscppdjkdjuyvewwjclzk	aolsnxzmlmwdbldcnmxtgtp	qvmsnqxbqwqojovpakeohqf	mwbmcjpallqjtqbzxkunfnp	yebhkghxschgbveafylnmsf
1	15	23	0.00	0	0	gujxkelboocchaqdgpbovgflvivmqrtfkqmluarifacqigna	evvjoawfejfllwrcbygsqzm	rphctyglfmsxslpkefcpjzl	pxtgrmommpjlkyrxrgzysqf	mhwcwilqybutmqeiyxpxtxg	onvcgjrobqtgllmkehlhfuv	znxylkvfcazswkkhxylrjjr	zhskjnafehninwwkgwtmcqs	fnfnxreahpkkhnejlemvsnt	gbnczpjoojxkrjivpuynyfh	utapjhbtnhnklytimmpkmsb
1	16	56	0.00	0	0	rpnzhhmmjqfcldfzuflyheprj	bhjloxjozsjhwokzgzlkwja	kcuzrmummnrwcndbiyehzqr	nsdasjmxjazvhgdiupdxsgr	wdpvmxpyucwggckocwvxcgw	pzqlwlwkqdbdwuakkvlitev	siwshdztemynhtorukoyxzu	tqcjhrnecvdbfnsbheehebt	ofzpokwpljccdqkvtrtwfnh	mwrcnalnnhcziorbmplnmxi	jhjzfjcroktihvkrrwkwxov
1	17	75	0.00	0	0	ovgloftcezgbqaehzouynppjghfkaol	nrfkqcydksqnhaxsfodbzfg	tmlqmozirjswbxtoccmfqad	xnstowdxuzpokvnsfdgfnms	ewjdbphqlmyzzlsevivzoqe	sfbrpqstkpanbmafdrqxcqr	xscknowbfffucwyvvruhmok	jkkpyczwiroxwtpzwzhprhi	jktfsuwiyupawdmuyysjrwv	pbclaenxyckmdhwfemzvxuq	zfhyhvysgvgcrefqhnytnyx
1	18	60	0.00	0	0	hcyvttfnqkxkzrwzrohaeeygcpk	quznepigffvspzxwxkzchbe	qfixrqjnqyvbtolakwghgju	glaxoilhteocfodbdtchfbk	genkqgxstvhfgycyllccqhh	lquzqrrbqoeobrxhkbkecpz	hngruwacwwbtoixuxcffzmw	gqteesnkyminzujeifihjtp	jcirrtfnwvpgzhugvlavyfz	lmagvyaatcnvxncmcxirnzv	jcxatcbqpvlbryftqkrwfad
1	19	86	0.00	0	0	xpadumzcgittufgoccievzghab	qorkdsujotgjlszbhkwupdu	pcrusapkvcybuhtzfujzaix	nhuwmspbfueucjsvipstbjj	mptwzznlbzdhlhhkdhczjfz	jrjevdsgtsqyyobrlzirunr	lezuojtmynrluwxupbivqyl	rvdzxvihvffpvuzpaxerlxw	fxhnyjslrdcfmihcdeotlpl	clyqwuwktlbemmzozezdzkt	atvhamkfqstxjdhlzwljaow
1	20	91	0.00	0	0	fmwpfydslvukzupeiytwefcdbg	irrvzklxhbxysqiwrfifpju	mpnhninsqwmzxiosoobiyxi	qemwvrostigwutdyskgcthh	uklgadueixleepicdshoruy	bvfusqodypuycfypyafgsya	pcexjwmsldqskmkwryizkdi	xzrbzpavbbffihvjxrmyczd	itkfenvdoliqdvfphxtyxdi	fotnmbvzyrjnzfpnjbrybbx	yutgobnzlbehxqyizxdxtoc
1	21	94	0.00	0	0	nchufszoxjiORIGINALltw	dqenerwxsppysrfpsuupjvd	qotqcakzgdjlfbyfugkuhms	apbpnnhohaeinorqeecseon	qgvkrxxpjvtopkuqiasxvdj	sacvisfvzqkhwqsknyancna	icyuqatoisvhqikphgyitec	rcigexdkazioqkxtkhijcpw	nhsqumnfrekkzfniqrndhrj	nmwcxtnkeockoqzbyuuvbhv	miiofvemdzetieqfdxbhrlt
1	22	11	0.00	0	0	dngwolpirrtctvksvkbtnuqnftiawdvmeeyncnnyhbtwptjuz	bxvyulnctisaewwfhnllqur	vyzkylhzmbezoatwhxpvusr	armiwbenduhkjdprrivdqwk	bihaxalkakrahfmncfpjqlw	vwnegmnjlfrehnjozleioto	hwbqttaspexitxsqsbuhwls	mfswdpztgecxhuqxqerawhn	boadpesnipdskkoheoebugh	qparyvbwbrknmwbwoiqxsie	uixbubigpggfljihkkrsujr
1	23	31	0.00	0	0	wpndrgwuzujjwxxcionpdxbcgxtkrptdkoapnh	ezjszsuhccdlzwfzhvxbppc	oqbtvwzflkghtcsuwcfabte	pojfaxuqcgbfxxflhqgysbd	dtlxmmytiloylxrfbnawbdy	tmdpxjrfqzywczeypcfqlvb	tcujzjucfmuyygerztprsxc	rypbqjsrwtduvjnqzefjvhj	fanezuivawlqoysidnobbww	rpmtkmsvycshocxtqllhgch	rqfxrvgqnycygrckfaihqbv
1	24	63	0.00	0	0	ysxwblqzqlcmhabmvgnmcctpdzeycqtlzjyllqzxapimp	demqhvkgmvfffcpzptyalge	nxhhstxgypjyxfeqbdmlshg	tklgxnrqjwdytjcffprmuvh	dlccfvcytzagkzwajgmuqig	abihjmmhtsjafkplaiydbuw	kjxxwsdzeuypzyjglnrqqds	ipqyrtblhwammisrhhoasok	mglhuwkdmkkhzvtzszkynkh	qzouyhikdwnpuheuviwxjnl	hlgocmsflohkuxpfcxotqaf
1	25	15	0.00	0	0	xykxmdxlaxwnhldbcxcvchxmxqdgcr	ymmcnoqadzdnlzieinrdmmo	znhaurrwsakseeulmluupov	mwvbjhksohkliqoosquvrlf	khwruddozfqyblduxfmddie	yrlemtbltfnwieaagizopty	ukpfcmdriiwlnipechviuad	kzoilzwospuxzgdlcivcgbb	ldeipsmtwqwhmnzvtyxatyw	kvuuoswvtczwntqaehuixuw	behcpjhnndwkljobumgqlni
1	26	67	0.00	0	0	ngkzekvyxdnohlsqhcdnmhniwzczqiqryrsucdzefa	nwyrjxbsjxsgwpkuuctmefh	jkkseozwpzbdyteycnzzlvb	dorplywbgyepyevlhwkzxji	pjmjcxtervlckvflfrvvbbk	daadzwhgnhcyhtctvjkvuch	lgpggqwpzgwgiiemcmrqsoi	fvmlzmecoansqejjuqrisdh	bjalashvnovgefhorlnsucb	hbhnibwxwakgenxsqaanwkd	nylgnreejwsmvghwbkehumo
1	27	27	0.00	0	0	jszovpsuaukhvuwxoypjhxuwgkdzsbs	jlbsjycmthecoinvwflnufh	tbolugfamhqswqpuueogguz	wsjvojaacusmfpwskhduvhp	nxaavtyrjgkekrlogrmeqjp	iyuwerofwfvurxjqmnknnba	yanezcnuqdozfkwrjbjnyik	rshkfdhxrswgycyfnfofiqr	akhpvqmoccuyltqpdqswgok	ckrkvwvtolaaskrpudgbdzr	wvlofawxtwraidlnionwnrg
1	28	23	0.00	0	0	ovkhrhcmtuqgnyioruizgxfslctvtgrhaawiuma	efzbunrzzdhpfikdptnyzba	erbgikbqodfzghiynkzgdom	yesdtixbnqkcutwsmwqiveh	nqyrzzivbcbuxjrfsmmauii	yljwzzudsfimbwucafjbrtd	ntxwwndvhzlnccbvlnmhnta	ajyuwebwzmivtoyylinyodu	cnhdveocqcbadqjgfcfmzgm	rocffsbcydyrrkbhswgxyyg	tfhrzzpqmrvmjyaexxvvtjh
1	29	65	0.00	0	0	beqzrgzqdiptuvlsofbvvvuurdvwisjszzvcvyqfggwuwhmd	jxypdwxaggycljdywqwfzdl	gxsrpiwekuhdrmsgtmvjqys	hvovtslawyfvfrgklvwovva	dgwkaywbvjcxyohaaeovqrb	mhiteohdwszpbygbtkijhtu	grdmqtknkfhqqzimpctivix	llygkidabsiytsabqydtfrr	jzjcwogxifmlbxmcjydhjyo	tmtdbkcsiewyoqijflmesjy	yyqqrkbhpohmaetklmbmghn
1	30	96	0.00	0	0	peffaqokhgohpywcyazmxhxztcoyobofubzzpir	cltspjfvuojcuvckqhkjwva	urygpxklvkkgqjlucjzviiu	litqvulifazolxjyagqaofh	mrrhtcumdvflakmmyfpurkv	wtoainagugpupvjeldearcu	zccfveidevtiqfbqxporhzb	vsvmfdijughralqqlpxdcha	cdeitqkmphurvfpredceojb	jkpmezgulffsluitbgzlumg	ywzbfcbchbrnqrwgxofddfw
1	31	62	0.00	0	0	wykjayejlrotwwrdrttetbjhbtudORIGINALtjn	pzobndxjjwwjelxsuwsjlqh	pbxyinqroheljabjujssesz	ehbnnqhzgqljheyspbzhsir	zpsdnntmaqdxjjqslvkqezu	nznltiiotkuhjrgdfcjjfop	mwzdqyootsllpbdebukxnxv	stpgyqabmfayufzwknmaond	sojcdhyhnsrwaqtcdzrwecy	fwkwjzeqhyukdamafvjfknd	emoxlqnutyrtocybrmtcddb
1	32	99	0.00	0	0	dhnbmxnvpkcnixmjrsgdnrwqrqajqqvbuzzbxffw	refbseztgyvnpsgqgfdtuqp	zcrxuxaibanocchnyxmketf	ubqetcnzrszerbiptkptqwa	upmzfuxhgrjdargugfmyrdo	lnbioymiskxmxruufblclek	zggsytbttfynvzezxtnbzrs	ptddsswcylvfdqmyjauyxal	zzowigboquyfefffqiunbbt	bzbsqkpjaagbyqhtdhnbpjz	urdaralnpfgepbabaocgoqq
1	33	65	0.00	0	0	ORIGINALqerbietcgugpytfbbenclhphygt	fvmmcbiwjkcjfxizsnnssqs	wnaoicfgauzibocgrrfjref	qvywlgmrvwhnbcwkedtoxew	vmjdnuveeitifkzvlvynmdg	vqyjqgmyxccqggcreoemydj	nkjxzwxicbeinazrcvmztjt	cjsrlifguvyuyhkxfytssqp	hrmikokzwwgpscbsrnnvwoy	yfjawxumrtzeocjgpqyhrmv	qyylxenkptjrrphqpswqdtj
1	34	11	0.00	0	0	tdhtmpebkzdrhqhdqmuupcnvjtiptzs	vggrnoqionnucamletuexdt	qozgqzmsmtqeaqpmtcltyae	hzgddjauafasmconkuabysw	ytzwopkmwwmerajwhlofcea	gzktfgltniekwvofotzpryj	pdffgbqnmsolxxoobyudjus	gcuntwcnslnqiezgijlceyb	rzuayrrszhegzomcprreulv	xluxomlcuaprylxmniontfa	wapaauquylaaykgyzomdywy
1	35	29	0.00	0	0	pxoxwgfaubtpjkahzwvfcvwdwfxbaobfuq	nivpikdvybuquzwsdiwedos	unfeumkhyhaxdtmnxewfern	jykyfivntpypygcedwpsiig	wicojeyfaieojjwzxsodokz	pihpthwzujhdcfowcvcxuem	jfpgqlbuvhkkjpfvxhxsnxz	ydhtncktievcznqeigczjvg	qrtlvwbiouzwmdzkxarszmj	dbzqlirrclljehxoseozzwh	rueurnqavolsxtqdldzpfnq
1	36	63	0.00	0	0	pdlekgeoloewdwepxsybjujibpusnpekdskrjbsqcwvr	aaamjtffofozdtgcsulqhuw	xrxhbprlrkaymwnxedpwgqt	mbizkkwzpjaexvqnxvdkovl	tusdmbntczettorctrgewck	iftawtjmypgtxjspcszbiut	oltowkshrckvhwgpjgbphox	cbpapqttjmyhlpypofevbss	hrsqapqeonkwvfjqpvabtek	wlhflnjapqqwiwndgoawecd	xejnxlzfqzvcbpoxcaohcdz
1	37	94	0.00	0	0	dadyijwadcsfpwvvzbqpdqpingnagjtbxaqzrymmynkg	bictzmxlwcfkrztyczcrdoa	jpbtfjlvgrgtdzniibxgtan	legcydnnhgdqgwfpfygwvfq	hjakihmwtpminefvbdicmef	alozjnzykysletppqraeuba	nkpnljlevrxpejxnymrchxk	ciwbjdghxkmdoqbbsitvohl	eovulqeehgdacnkxkpkngqo	xknguukugqcrbwwaovfyddh	fntenrukuxawflwtvamyxkd
1	38	91	0.00	0	0	athmnciqebhmxwboeaiqjwqozfpkg	suxddzqhsiprvnyycybdbzl	olkdzqlpodnmdvvdkpodtzq	hafmzpdevsreklisgegshjz	njqpafbojyfeixhrdckrqvc	jilvfasxwqieicmlypkpozx	zlgigzemgupjxekzoxcypek	cswijnfrvmmpywahieuanqm	gsmjgttdulvjosbohwluvli	yrsreebrdpxsnuvhmtrkyfq	yfasrrpxejguwfghfctxhta
1	39	76	0.00	0	0	ukvddmvarfauhtvululfujlzdwucergh	uoqqbfnnrtvhlvtvwrzwwut	vymfdfzudycgmearbjjgkiy	zowitgkcebtijcjsqsijiwr	bundnazdmolvqqcwudzxgko	lmkgaafnbaimjeayhykbxsy	rmtctzamcetfacfgjzqzpkp	arbhzitbznhvvbchnvawehb	tnxufzqhytcqhchuzpnwzld	yzynkeilyrenwufwgensnau	bxzxwifhsercxfvaufisplk
1	40	43	0.00	0	0	mhxrrykuxaqsavcxdvzjspsnpdv	xgwaflvbyfznjhcfiybkvrk	xypcvihjhivndktsgkmkbqp	rbgiakzzsuzawuklfijmmyb	frcuntmtexdqaqmosmwhxjk	omfikzdvfgwqkzljupcglmf	bdieuubstridmwpulysvcjg	tdelgbrqsonslmtbjylnacw	lghkdbkwwteudbknizlwgwz	dfizsvyfuriqxddwucfcsox	lgledxpyvwcjapaipvqpyef
1	41	19	0.00	0	0	mrlmtqmhcnlusbgdsmegujsajqfe	uhxlqnnmaodwgfaqgmrtgua	bkbmdtvmrzpoouaczaqgdmc	ybcnizmddgkdlarpilexurc	ddhtffbpjjczsacvoahmwfk	quclwckhydhgmgasgatorkx	xeuvhodjvczdvhzqauyfhqc	zdrkmlwdiwccabpqjrvkdyy	qzrtzuuuszagwnyxjfrrtrl	tycnwhlvrghewfnccsepntm	faanmzszxjwewnlitxesrtz
1	42	77	0.00	0	0	gonmvrlbgxhspfvvwwngvlordlktcvzakjh	dpkspskjukfhkjtmrtbglbl	rucssryzwjitxedzuvvitbu	tcmzdmdoosrhxxwatyehimv	klemuebsmgscaxrgtawbnua	ihpnawmmrhgyewqhkyeyuti	mlsnwgeerpqbfbrqbdycdeu	pnxlyvooibtaribtxcfaoww	qzkufuqzusejcsegirsdxbm	zdzihkbrpcbjdymaigscqmf	paymiandbhseyzgetgujhbx
1	43	34	0.00	0	0	svyatjrmxokqoznpdshqbduqqlhdxxarw	lawjveoattcqzbolwxkwpjy	vwkqdnmhmghgvkpjdewljan	iqlrceupiopfmbjkqqmtnno	loznjfgpklzasajquduodlm	umoaqxgvxhgevqyjnoyrdsh	gcjpgxfpqabjotcdgaeklgo	bwgnpdpifhdqhgnivryjqcw	foymrqgtgwnkebkuoqyeigm	rxrwqjnzppvclpeulwmedbs	otaxfsgvxoudglnguzesyij
1	44	65	0.00	0	0	nzyujejceyihajbynmesmxsxlwentxsdeuhap	khpzbxcmthwbzjcdbunqsnk	rsipowevuqyhxbsoilqloyw	baheqkqxlkyvhdqkvhawsdc	sczeofxznohufbqglofcazj	svnkjafuxjcthjfmnytijuc	hqslagzrrbglxwlzzvvchtt	vzcfgdvyjxxvemppmhvtsrw	teabahtfpufllubcwwbnaeh	nkhjmuvfjhtltlfmfbdtfwc	dhinugexshujmzgdkviwpts
1	45	92	0.00	0	0	dvdukxwxejrqnegvbyhbgugihoodmf	lirboafduylearzoegeepec	vsrxqowqmmrpxwnvqigshcl	llurjvtdefthpxajfaougcj	nswyxbgqbsptyzpydjqrwys	erlricdigwzfmlheawpsmgv	bxlcsoqidvbvzxopafmcvak	tdzwustzunfrtreeulviaoq	sczacwhywwwmbjrsbmcoaod	bpprkndurpywtozsvwkvsld	ejnoylbzvypyregmzqjjqmm
1	46	56	0.00	0	0	cdchkzuzdunwmoiuqnawwephl	pmvoaszvrehnmcdhtjskoil	zjsrcwyozqnbgotbrdotnqk	crjnerrnlsvbjrjwayyweao	pklloqxjqotkiexvpkvxpnf	ekuzeyhxqnsqhigjfjuhiii	dqiqqxtggpfinybuozkvutu	mbgkrnoxvlwuonbfpdjmfjt	gqfmeacvanzqbkwwacqfwei	hxaladyvllsapxocwgrwklz	vukmkvfmjlrwarqfwiutbyt
1	47	72	0.00	0	0	vdtuqryetmwhpyxiqgwftwkhjrsxjfi	lxbccauwjfmldxvtujpqyex	fdhzrywbyujljrftzxaqwgx	qbgukwynluvinlahjaibosk	ulncirayngtyprilvkrwjyf	qwpfdrihzllonijzsotyjvr	bylnsroozocvcoahyqsterp	xcukaokusdpyegnlsrcxhnl	wgafclngxfixuaijsoptrhb	ydninkfzmujidplstnxxopy	botouszqmzyhlnduogajbpq
1	48	33	0.00	0	0	fgdmzfbhfrkqrarkdfpcqmgvzqp	syhfefmtzwonwemqgbeshil	mntcyfoggnnwqxdfsptzupb	akbndnppvgbwdzntywltuhe	qptwhbfqnxructfizmtmhmi	ymxrbvvcxmrcrzcaxzplihr	khgrlbzvjhceayfkrtorvql	jooayckmpykyhpbzhvdggap	ttfwjukmngrcxnzfbnqliuw	yqjwbozcqmwixeldxhmjjdq	hbxfrwaloefbmimiatqlavq
1	49	82	0.00	0	0	mxgydtqecclwrqzwzhkkdxienyaataxyocoao	fbppjdwcfvitxrhujuzlzlc	hgxyrjbjgmtrqfamnqaoowl	eynosmwqesixiisuttxonsd	vgrysefmdqrvthapqeftpbf	vrxwpdizbmlxgcctngjabsp	jwyaxdgrfhlpfwrtnouxwuz	lqsholuglrzcrcwjjfwfuuo	jwaivnvasgmkgenuvmblgbt	rzagogcyygocabmibtndhlg	gtmwntjtikjyunkeqtwaksx
1	50	35	0.00	0	0	qfdmwsyekoyvaitbuoqqxclgrwbaawraqqld	ccoqqgxcxogzofratufzfnn	xonlzuaclvjtuqsruzhhxid	gvekzadqnzjfvfusquuboqv	turckmlxhoadgjpfbvswyul	kpnjalmcxehamreoxauusen	iqrhyewsbcxwulnshayxsxu	ebxluhzfpvsuverermkmnsi	ecnqbdycbpgakmfuiteuqud	thlbmnuqyxjhcnsryssfzmn	jgywqgufkjrndsajbediupk
1	51	92	0.00	0	0	kdvqjhxaidhfvfdksmtcibqofwpejeabobmzsrxaqtkwr	nnurbfxwmfunoaiaamqtnhj	leipqxnywsbdzkjytlokskt	mfrnxipnfxrzchtgwxflgbn	ydkcwnqtevbsasszlkopbkj	pxgtfehzxqopilorkwxfvyu	yzmhgbnduvglomckugyanok	moidjozeoupkepumomfhurf	hqvrwcprnofrbqoxrvlvryd	kzylcxwocfdfhdbojuwmxdt	ftvkwhzkclqrjisusretdjj
1	52	71	0.00	0	0	abegsdosgqrdrodmrrglvqxagjfm	bvhhdpacfjlfnetnjbhugva	gdaiimuqlwhplmgncegwnxr	edfgxlqepommkpkfqzwealc	dygpwzibktdrejuaqfgemgz	baczsipmihkihaswbphnvxv	pshrwqaodekmqtlkjtyzlup	zclbvcxrgqushywnqfbjals	mgqkdaswrspytugvqbpwslb	osxxjbuovtkioueftynhzox	gdhjtfyriorjjddzucprboq
1	53	15	0.00	0	0	dsuckvfcyygdhoubbrexcmsjj	ccnbyelrgdhxyhnspjpcdjy	rqsmatlyesrgnaaxpbicmtw	pvnmhnlxzmetbdbmosfdola	gecupoqkiezdltsqjostfkk	rpmddduisycmdrcatuxwnps	ezzhpqvyihujcpruxrimkka	uonyedtyjwpvgltstyvtolb	hgqufglcropnghhkwrywyhc	gqeqhacxdcwmrylzeqsvuhm	fbrzpajlzcpqwmpeiaquech
1	54	53	0.00	0	0	htayjelmyqksgiarblgqvgzgnsywjfcuzufo	onnpehahenholaoodbvdqbo	nluelcjccxazpbpdttyeguy	dfddpntljavaijhjxdvivaa	gnrkomdzfrcflpvipuspftm	mvtkpoewypunqpemsjorbjq	yeocvafxyrbsxxzpiwutrds	vplezqgmcniardamgrwttom	sjlridkkofrcrmmxqjchxsq	ifodrjvwpvygqvgykrnpjgy	hzaauscfkrunbpaualgkdwp
1	55	64	0.00	0	0	pzwyvqwudtrcghspivkneedrhgpuozctzoneu	sgbbrhmahqvaiptwnmusoty	jdprzbqfovnigwvkwqrifsy	mjbnzsuqpktjwxwcdsamvvx	zobbbpglrkbcxvputshmijp	ipjbhfbxpsbbgnfcgsjrbpg	qljmdxggsllaxmhgwvzfuqu	bcxmgzcluvkbfhmddjhevdz	eidcovhmpgwjjeusuypcjxx	xvlewdorefspcgquyormsiy	dtgpvqqllkeeuulzfkbuakl
1	56	15	0.00	0	0	ORIGINALmetazxhlqjnmhmiknccw	dmittdrdzlxndaurigaeqpy	tcezakxfjyylljrojsxjcez	pjkxsnmwotpgtvtthmgpolq	hukfoyopwktkxtfcrivyazy	qrkivshazsbqfmnnjuecgwl	qjnxflbnrkmfkohxsygeshz	onavtgkvduausiamiwimble	ibaxstvddbiybdggasgoooc	vkiijabhvcfrwribcexzzbv	ophoourvnhcjksnplgufvaq
1	57	41	0.00	0	0	bvipuxugauesdkktsescunazbigbtle	zmpywbttdrvtfgtuhcbjajv	yuxhmzyjxvwiltmnnjjcump	ycurvukvckwaudvvvuzsfoe	fssnjcfckiaofyblrvalsqn	oarycgfttcsxaicbruhwgxu	tnbnqwnjjwrnazvkpngesdt	cmttalosvprxrhqvdfcoylj	fbgccuwjdgqqebtfaoowtec	wdxckfaqevwwxkxdnfmzikg	varcjgxzsqwjpgpjqocrdcz
1	58	64	0.00	0	0	lptpftdomwhbdblodnjjhdebxqyivpzxmnhloxbuiteuqche	iwwwcahvekkucthxjacxvmf	ypawnburptzvygfxkrsevwm	qyervmqopibkrlgfcytvmyk	mfyhdpvvxtnolhbejourovx	qnjoxfnsqmodynrkhbwvlbt	mpkcofeukpkrskjvnuuekxk	jeoeeiaokxqrlfumnfcpdnl	hwhtmjalmgwkmjozffsqtuh	djajogcaxauewtleamysush	rdflzbeuxvdfhdijadcwzmt
1	59	16	0.00	0	0	spmhmsfrkeuhgejnieugkbierop	xpejiidzkkjxiodzwjelfly	rpflubniwlzuyotckdmuigu	pjbkccqejmykkaidxbvlwkx	tcivgoxuehnuiewylnfaqwe	uxkfpnknzjlauolwimxcpyw	nmmqzdqbungpeapenooojml	lyygtensplpfymjsxmiyenj	nzzzvwtwsumuathcfvijqtz	tjbkbxhzpksviglbfdhcvhq	esmzlsgzgphyjjxrruaogil
